price_vnd,sim_number 
3785665,946721981
11585542,345408408
5211571,868567869
4481096,337656686
943918,334712239
3237572,814068612
1626985,372508686
7357602,921929298
1603894,375392586
4932429,375888328
5033624,937753755
1642929,865504966
966091,326534899
7991822,777735858
4043486,905563385
2289548,705404029
3944004,909125503
3882026,972252959
7065453,369088555
2081484,862948589
987202,387274299
111805468,854849999
2496966,945662127
1411617,365454868
5860227,888162696
1503198,346229926
2805841,705489333
1063260,335754139
1798830,962966478
4847266,898279579
6868606,766464567
4539058,862893987
12370804,926301888
4033667,353538539
2711451,367079686
2978404,929070794
17280600,769303303
10726613,333999789
21936093,347868668
11648656,888821010
5249400,911185889
17885852,835077077
2044966,944240187
4133335,965837698
3689680,812414123
4361261,929611639
16164778,828696688
30665307,981868658
4572917,965002017
2801029,705294979
853955,344140639
1826747,326329639
3632322,879288833
17363500,562000666
4664698,901521995
1628283,879284885
4627802,816112022
1621411,862940599
5347954,926411980
135887532,368138888
1144539,343066632
822134,344231092
3855213,568369379
2736594,905146098
4157818,889200195
3893601,979751867
74544171,978910910
1147538,364085558
1981467,973364554
6408816,889880879
1912798,379750989
2112484,865046466
1269464,877145511
17293885,924777774
3818527,926553079
2582825,988247968
3902188,966117268
1121209,343168239
3034217,763053030
3553774,866092939
13343850,786888989
952715,344294639
4620037,924354777
2341682,949266065
2108406,763594593
3300867,763698198
3563972,965527559
5826107,825379879
3143344,795709701
4987462,983778976
1952268,975841434
6725499,962291990
2408926,336193179
827780,334270208
3053240,763633911
1614944,338010199
2688053,972044461
1969650,877939498
4571992,932779709
1916276,364531984
16009722,913938979
1887247,372656858
4352871,856857969
49607978,868999879
4503018,933728113
878185,343550686
924969,334025078
4582402,946999313
883831,343030494
2760274,702733822
17349732,896666614
13673751,813679888
961999,367342992
4847739,815076688
2219071,913554078
2302641,941808660
1893197,865415768
2139492,867842379
3339861,833468579
3830084,921222426
10016144,332154888
3322744,879880678
1841819,987860694
2501588,329621975
1855180,862914739
2381491,763746748
5509701,823883939
1990004,972994871
18867023,989279399
2369110,708126363
5923291,799953986
2728977,702728723
2105926,347101993
1745975,328202386
3863614,856146868
4800003,366113316
992996,343656006
5843720,795382777
3718793,786070768
4079339,707903309
3012813,934039009
4119279,799111588
4746921,981778901
3585889,978806500
883831,334860550
992762,343626234
10886736,812149678
1887119,345799688
3699952,588151991
6814232,357093666
5505126,961860688
6466297,835353578
2121950,705417411
4634803,913332382
2357001,774151456
3539997,962159885
1453882,342899839
901353,879401345
822134,326170394
4206670,921010508
3438604,862927569
4518015,376976986
158628778,911896789
2293747,865163488
2215055,942170390
75454636,787249999
12646163,888896779
2159006,797054768
5811890,898327877
4396364,986239366
2921638,773752375
3528906,988261101
2309328,338527779
1598890,344289599
2735564,333672002
16338130,835862862
2291509,522681978
4468562,818205268
3508823,967182151
7197336,869897779
1495632,879933266
1285347,879884443
3959613,865987557
1816066,978940165
1574083,326849499
2008613,877153336
2486339,762537237
1063938,376164939
3601804,965778083
5007125,708817222
878185,343810968
4445964,938170691
5490335,779369379
822134,343320568
2566107,762381668
2156433,971923334
1165199,343415557
4540012,971907176
976618,393046366
3463053,969182023
78988158,765236666
1306601,348707166
3957525,862972332
827780,328300974
3234094,834588191
69956868,393126666
3639746,904019944
13076250,766076076
886703,333140376
1715943,865345940
7653025,825858658
5237860,888306382
1148513,376394554
1123614,327080791
4605633,929057679
974710,344264679
9619177,826859678
2097118,762547676
5183535,973179703
3596500,705986985
4197320,866280586
9838651,909880989
879335,383490379
2035822,974505295
3814612,927410555
4134003,916598389
1123614,357120239
32143865,944920920
239375659,975983333
3952171,942937444
4286461,889225915
1273352,877150866
1285531,345428286
877082,879402121
6991490,916669889
3704325,916705599
3311799,796938036
11931506,925742999
966091,344235688
2208397,947654922
1487642,879612369
1837771,964830169
7626357,344733336
1123614,327130905
3663044,703172456
5459547,868662226
4186465,903289268
2581961,762599855
4327590,905179980
1273352,877150680
1566982,877112799
3482958,972501322
1855910,328351112
1046108,349761466
3749663,763758759
1376796,353469186
8839460,848110999
2747205,702688122
3480190,843668779
1643116,862940639
7712049,565067999
4020641,856301239
3476875,962389380
1984718,359101171
1515903,327918086
2417178,702677299
5753794,812072019
1956754,762542142
3723952,348170777
4384838,913366795
2740009,333897166
2144389,949017633
2093005,702734834
3891183,822436688
1692615,865144457
883831,344030187
15797439,384586888
1086559,333784689
3555851,973801501
2466814,367989303
3997220,972178866
1704277,373022026
4121626,825067899
2751179,942589356
2259445,949428817
19232319,987996919
878185,334130876
1717136,983095144
5955188,983599858
3077620,773717050
12312940,921202888
2278476,763552052
2187227,947224631
1700134,866111034
2964240,909091674
2625660,345666569
8680430,888149222
1183043,343728939
8689597,933122789
1880717,865444032
4600056,783178578
5777091,837077799
2363561,964885487
1976603,776274210
8382268,705666605
8402728,816153456
2435773,798504279
2180912,762644643
1152895,327630939
3522706,785227879
2973700,901414514
3402580,335953899
1702411,879928086
1096531,364707032
960550,365154078
883831,343090486
958622,879490003
886020,328504966
2718336,762741977
9885194,859287678
2126220,862944475
2645108,974024441
2663769,398163688
3293280,522092027
2246391,566441991
2013311,382871686
140079278,835879999
4530118,913928118
2757833,845672468
4377443,902178918
7057169,833685777
2211296,355592899
4269412,853539191
3515419,968780635
6667467,768040999
44193072,989586868
3647694,949462008
21574530,912393456
4713822,833678910
5053205,965163663
1951964,877007399
6350367,827658866
5038213,899166131
9720379,853129678
3554605,859466788
3168187,773233279
2184370,787234268
961999,343912366
213405449,769969999
2716027,931815494
2961285,763163765
15325922,703659659
8857768,382852288
9613500,846777676
2804105,385186899
2374349,942930030
4227562,903237739
863689,334502339
4162478,937076882
886285,328104366
3893822,815019123
13449081,767475475
45573329,898121212
7239613,374771555
83797826,986775999
4479518,795759757
1123614,327120976
2483407,364987868
1769722,332337769
10545038,703872872
1083000,343813968
4713483,916835885
4028928,909715183
2456361,948357569
3053240,799166377
3149682,862905205
3400796,984299934
2814765,522771988
3454156,847858139
9749203,857588666
2171912,702655233
2126026,763542842
1468408,347329299
3245541,862903066
2105926,337081994
1152895,335270680
1316719,349366399
7795914,927883688
4428113,925957585
4820171,855996866
3089388,769774345
1366236,879591268
5621934,911937977
2048431,862964088
3242962,858219444
13440065,923527888
8392697,827049888
10083374,926047666
822134,343180192
72724132,708087777
2372711,762700377
28631295,899992007
1595905,328521768
2670597,702799796
6264247,777165111
4698729,906886113
1148513,345843668
2327380,944586376
23619746,925595999
12843296,338410000
3702173,799178876
974710,326414641
4866664,857766768
3238396,814062021
1184231,362310968
4404498,397557755
13487135,888880518
1105005,327854886
4187798,816523239
4071460,915736868
1083000,374174969
7206808,967968299
4498876,988692002
5128168,929188179
2549382,762558658
4107940,763555979
1958493,979218439
4677099,936789901
6971277,888566819
2836257,986158486
1209799,327010109
957834,332511143
81510129,814926666
2213464,763756464
1963366,762742749
1451068,337023286
2003388,762643649
5119479,939700770
3584794,964562018
7175451,774822226
2170291,705492592
1870329,965494525
2941693,377788829
2270491,708148147
3913896,902856970
10846788,856954678
6067988,896927779
4715601,981902010
2280346,943285419
4606833,963618773
2594482,901468234
1050598,334651399
16617879,787181111
1123614,327010757
10080015,877777311
2472885,879763676
2033914,776274974
3752755,975998303
2146136,387593168
886285,344203686
882194,343102968
4178649,919158385
2141681,945063191
4581900,936618897
10345522,888889083
16644033,899889883
3588999,846898139
2584368,917475223
4516708,932327627
4027457,915296297
2715372,705481992
888674,329420005
2578837,777214456
22406292,396699696
2800332,834760761
1297036,326060209
2145159,943450600
9271911,819783678
3200965,926864078
4552730,705267678
10956602,842093678
6106150,588699919
12610282,797971999
1849337,365928366
12937215,377920000
7191256,918003500
2300616,702337766
2097940,941048141
4453476,856319998
5267065,928329639
67769472,336783333
3201917,862341997
10881366,799729972
1837771,986343690
10683815,847637678
1273352,877151007
5514135,826252018
5015046,866827779
5397234,926802016
3821437,763598698
2853864,819008643
4548760,798298839
2212352,982473622
1123614,327130330
4414288,908166379
6461592,353868678
2057021,778544210
2930520,708180012
3581826,582597878
2122826,946233497
22147025,985888810
335519930,869786666
2056878,343666467
62294705,372805555
11115863,947485789
4612909,935571992
1068540,343085188
2300939,329636166
1100928,394314144
3882104,879767755
4470078,901363677
1084325,344516339
5719550,901726668
3418675,877995776
4133601,931792688
7794904,856982666
2836514,566161993
4220077,929397368
1341152,328090908
3976313,332476777
883435,343651239
1093172,343527117
3209198,962330559
4599564,902732792
9111930,789666603
1507949,385310377
3340991,924445112
5931564,845878989
1795960,973305674
3601183,915220916
8769175,818834678
7274480,582252333
1751279,333569994
1427563,334551539
822134,343201281
4300485,565657668
132784687,397878888
2248519,947295546
4907101,936328879
2327517,786002255
84030981,705908888
6807633,923712000
1802663,333091077
13922249,818777678
28661238,794447888
2290744,795608408
1854964,868714229
1648642,363208338
2726092,986844410
11724781,366612000
2617484,947897852
2960108,762578228
4206429,966555278
1972541,971249776
1877926,328373889
8345780,794203456
1180309,342565556
10951512,823804678
3927468,963999414
10883991,824650678
2658051,762738338
1953996,869216684
4007436,918931586
12451185,779988688
4545970,838101097
16168758,785478478
16589059,989593779
4548590,867018766
6348216,785299959
3740755,789955668
2208570,705414349
949180,334625739
81369967,896876888
4035326,903963212
1655692,329861539
1529676,343558366
2437747,329608880
1342783,877111554
1273352,877110586
3067907,353733737
1842559,981456641
1147304,334908239
15399268,928668839
887468,342844066
806462,344020178
4622974,866972979
3969576,989565153
8622388,819696668
2946219,769323939
3326443,928166468
1334541,368598403
5451121,853977988
2161287,786004466
22919344,929999975
2097388,326476966
6906672,968329199
4344173,906872262
8957916,837444567
1487177,877106161
3828647,901568796
2698693,705955252
2776324,847353345
5091909,979272223
44395456,896858868
2878256,908421616
1253915,327091006
5899766,775197979
1494511,343347588
1317958,877002399
2386101,942358484
3058183,705050525
2645108,971824440
10937699,847340678
2321739,563201988
3822829,797771368
1703797,336221881
9045596,929999853
2396846,919448844
4925842,961862229
2908315,373671986
3034155,385517979
10647587,333301965
5961497,779899922
1556283,382231386
1477698,364432456
2059366,339095066
4436657,946999323
2154096,355507168
4241051,865683337
4079073,962193196
3726022,813465111
1372307,344318986
1610264,867994303
2246708,943598001
3105342,934896986
11442918,829870999
4112799,826699115
4331581,822865959
77980627,869623333
1039705,395352454
799368,345281078
966091,332234388
2152583,705631102
5846965,819677767
1066819,333554839
2222874,879197973
1149126,334497234
1123614,327190382
2819573,819844234
1179712,327647539
487697238,915279999
2759919,335515557
7544075,836189889
3776561,862862022
827452,344260107
2146440,946937007
1763547,387630330
2212341,335196366
1016434,342992239
8213894,886808008
1083000,336143773
2919325,814145475
820357,344250784
3953559,932615115
5339505,985965558
4040914,913686365
1603894,375292369
2944291,762777255
1711787,328635939
4981939,888930539
820357,375240966
3604052,981956792
1892926,862945559
1595967,395445577
2199474,942732645
3141249,926345675
81290659,587777772
2219921,773348765
3739610,795695335
12715155,397450000
1947283,964550590
5976390,862897088
1451068,378205689
13267723,868823388
6040176,979841969
2134055,971656364
4459064,989071106
85457638,368183333
3548811,972200552
2230387,763148282
2697462,763123252
2028716,984537517
3712309,986178920
2641601,948824118
5347959,782091555
5839248,857689668
822134,334250866
4035326,936693022
2055964,972923481
2894172,773395123
3065053,705993693
5486022,855599949
2279775,941779145
3042126,814861313
2713458,763179922
2392592,705929260
2366661,865698948
8225763,812599997
1167104,334917066
826138,344060212
293884615,918311111
1097489,877180203
5205339,847892009
882867,335240550
1069810,343237039
2878917,357366368
878185,343130486
4886837,814844788
1733113,329713979
1213512,385660299
4954656,789888374
2717399,776333268
4074593,928260681
3113952,931345685
6199964,886376879
3373634,777913968
6981388,833923000
3837085,962090908
8261059,868483884
2072113,877159686
2931836,945915551
4007436,913135186
2381149,961141279
3597161,879927599
2685452,911326486
2213331,941309419
138395334,789339999
13392734,971878588
92466953,974433999
9295518,702788282
4245789,909472014
2685559,776252251
3434467,988256706
5919926,335358789
5059528,977188528
2498030,947991522
11535303,364386999
2017593,708054354
5621954,789888025
2242401,879287770
1119793,346834339
2278819,948545259
225402669,924759999
1306771,344259986
1703797,363123689
821805,326141280
4458576,766603686
4696256,383986899
6869598,767788787
3842802,865769139
3612765,913207557
2154635,763719494
3787777,962079889
1481620,332077139
7816661,586878889
3963974,909615893
1013874,877156234
878185,364770567
3546105,934412415
155039848,385228522
2077712,944120320
2836924,909264165
2793118,815844377
4151085,865333613
3059254,777922966
2685559,762625621
887468,344022966
938245,334103689
2465535,762538123
4846892,896706179
4310530,924251777
4825511,932758879
2766115,795751012
4067745,859662118
822134,332130174
3722268,898346278
195650738,917227777
4427493,966712005
1864117,336151001
828931,343290904
3697144,707970505
11187852,898606466
938245,386455068
2084226,357003589
70983503,336748888
4737686,931221227
5510874,971769668
1915420,987899407
5988770,822667779
5504333,922121968
10424941,961689789
3507247,924193368
11933196,922674999
18445997,827788778
5839962,825398899
2841572,934855200
9427941,387377979
822134,343220398
1654571,328039086
2993170,702721728
1449677,345007788
1887119,365678949
2368298,348266886
2021168,762612456
1464572,333280975
2097495,799161643
3202837,924869245
904997,329004966
1086559,343933348
1388182,343784988
3044732,365983693
4481137,985952006
3581272,961501818
827780,334020974
2061387,367803993
8217796,844047888
7415259,973888486
31080981,787998889
81955995,939368999
5798874,909790110
1719303,877212779
827780,325310402
886285,334604286
2894172,795715123
3817831,932056201
4401209,899681984
4507548,905270510
1007320,349652979
12352974,823903999
2138701,946301708
2212341,368515168
2571975,904754066
4864500,869876806
3037694,889915412
3153975,855534593
6551002,908580868
8714757,855557576
5453528,909649942
1470798,348329899
9415028,888882721
2313192,948153684
1927469,327522112
2435834,702691698
2598950,866677467
1007320,329964279
5466256,989128871
1796915,328775739
3495819,965392022
1931780,374669199
983725,344133321
2361878,586952008
2669414,763701972
3362145,904700822
5447432,866060690
3515419,961580356
1983906,763722400
2499992,943112753
6180565,879769899
15726098,818546546
1694920,328722021
9617550,813829678
5790435,368639699
1086479,327555471
2028016,708144022
1703797,385832139
3497734,982533784
1123614,327510639
15061137,886699686
4622545,913122828
10706031,394459888
1783929,336176006
3945110,903797962
1097489,877120383
12638456,383381666
1150407,343666070
2467487,984887741
2287810,877909093
4245433,962081858
2053955,961824689
9045237,916865668
1507949,387010668
2160779,942474289
2147206,947946211
2518515,879933669
9240218,812544999
5311499,813178179
2371018,943012512
2846200,562345622
11062273,388083338
5929419,813332010
987202,386492442
59131877,932383999
8139566,889891189
2845414,522051959
2231742,943423112
6639096,886228639
7876556,899943579
3880658,865631953
2426270,702639898
4545970,898300771
7067987,354676555
1955212,328629566
4348585,375558883
5137582,925866786
4582039,966113335
2358246,762573173
2017702,944012976
20801386,822687687
2278878,762790690
1290821,334977117
1769722,373398228
13789456,812641111
1152895,328070893
884982,349740079
2354451,945584936
12483093,798773773
2836924,901524626
8392307,844613579
2187739,397112211
18422353,969976199
2326672,763609123
3515419,973765065
2214401,862965488
3253945,358048881
9966375,928572666
2660703,945231521
6734040,936880882
12909096,856866896
10556699,357777282
7718796,567989979
62014697,772026666
4381616,933167163
822134,344120395
2284803,975417559
4013203,961661026
1184231,326250193
3023254,941879788
43449668,388636636
3703329,975892014
2616015,353518966
12195690,707094444
9110383,392290666
3911714,862963196
8809156,888885137
2206299,917243343
827780,344240302
1469128,344188812
10956602,814230678
2606586,983111542
5403505,777628678
2147856,566482001
2561277,795476688
2679029,566174779
2162232,328092882
2968627,795651751
4567107,868393191
3144438,777607272
9381215,815763678
6812430,862991399
6662539,818289292
1595905,337283861
4384894,378486988
961999,327343199
86465415,988991111
1567833,364537866
1148513,335894669
3515419,983165170
4185113,963239189
3359957,389990788
1400501,343169768
4989609,967161781
1063260,343535139
2037577,763071543
3528906,962802908
2721437,762522377
2432993,946331114
3136518,795684345
4090041,938501313
4285310,886596299
5709073,886639996
2924834,763655155
1936497,328122290
2324297,568123979
2158266,343682003
1083000,373461786
2795798,705442003
1083000,343864186
6888658,826878887
5004890,813179679
2653818,769327586
2891087,877336635
2667903,325488815
3272651,948629829
11067274,977977958
1190490,879484866
13172491,333925777
1266591,334837139
3832131,862999105
24671393,931594594
4638338,985222900
2412989,357172018
2018901,973834927
2130041,981233466
823977,344250799
4582529,932660566
4715885,399478899
12286488,777776645
3719984,911022599
1945716,985284007
1835689,335990366
2422578,944425366
1176829,877110982
2824466,904711689
3803086,796436555
8646437,929797189
3964930,522289686
1148513,343373588
4400757,889015780
34091368,777595959
2730125,366850766
5009215,776288879
14390250,843281789
8848446,889878917
3091808,849603886
4089605,707838379
2284563,392877889
3227764,965644281
1703797,328165966
66808390,971351999
4068185,767169669
3515419,975680337
2194538,877991776
3721137,978952972
13169787,815112999
2880082,773300611
6574714,829897555
4553753,869323357
11228575,825902468
1152895,327760988
78063632,848665555
2232695,702440066
2192093,325533282
2273721,336691767
897328,879402379
64468878,989334444
5885119,835696966
3771560,905386216
2878890,967463246
4173412,862789098
1378257,877150878
1862855,862971439
1845487,335702444
1700638,372585257
909047,364241291
3893196,966516897
7396677,916383688
2047821,969674117
2884321,904055116
2070409,942010491
44457879,886181818
3944004,902715317
3974213,909613826
5024893,362565789
10525691,814897678
3083829,867021539
2164379,778544566
5346422,916491777
8393348,938986678
5976862,822022019
3859289,898605030
4130922,793363663
4275881,879935699
4660760,989552788
1603894,352576289
2161781,965741663
801144,343170278
3392302,865723656
4736986,978722013
2839705,934303855
1614944,336601061
3892586,879299953
1876858,975846954
8597315,819996879
2761807,358187938
8965330,763772999
2258909,775345568
6859946,922710777
1500524,329981266
8066664,775909666
70676379,868898889
961999,349863266
6502085,788668843
1243427,326560086
22139813,818896668
1492935,865420424
5593860,909898387
4214571,889136203
2670859,777678482
4654441,856633993
4092209,776383876
1248000,348047366
3768233,865181617
822134,343240394
16250924,786635635
92222622,898199199
3244847,982434315
4057981,903138122
1993547,986247968
7994895,789991990
7814455,867008070
2080180,866208448
2977791,904412030
1470907,335023286
1640427,368313279
4206535,866038363
1989575,944863270
3410388,814350111
1603894,327985768
1947630,332155582
820492,344260884
20396823,708900999
1148513,877335345
19927974,828333339
966091,334925779
5216514,947319959
1148513,357943757
48367216,765838383
6708790,565207999
4385926,979030907
6328065,909121994
2122576,702741012
3717245,982120997
5036192,918113189
949442,344030907
1152895,332770399
1152895,327570988
2979860,365756066
1703797,329155866
2862742,924868439
3532798,967525575
2549614,937407401
2716753,762701972
2160641,946179274
4398603,866363835
1210189,334388266
2159411,764595345
5886856,348288678
1588319,879932393
5015346,832979268
2239548,949577426
2272745,946113520
10912656,842362678
2935672,372961989
68704790,775111888
4235351,925713288
4007434,901368995
1711787,335285986
4514315,825229922
2607958,762619123
1435059,328409399
4064256,921441991
4216042,868555005
2289659,799147272
4147271,566686268
6439252,776513666
8767138,365799991
4800519,866380366
5461829,812052015
3849439,971362828
3480946,924062021
961999,338762234
5598789,889556558
9009428,842085999
6189135,933877883
2500865,762716216
12716625,889678967
1975790,969427655
1205694,344155516
886182,327344480
4341184,889705816
3887721,916271102
4445964,886330331
9993274,899945666
3019716,963634268
2501624,705933220
3455903,866505699
3149682,869805129
1755503,867000741
3937639,989598571
3342224,961250279
2969262,902656464
12799824,347940000
3575925,988702732
6110049,767972666
11101072,799967666
3028023,936332204
3379288,799100966
12370804,923061888
3832672,938230576
4424734,384846586
4497712,901858387
22835413,972777979
1692575,332220907
1474971,866046578
7016674,777790036
10767027,824108678
3151113,866358345
5669257,825938668
12190576,769773773
2198742,944139486
123228049,396259999
4239357,822130518
3072177,379199168
3887721,912102968
1825150,986024609
2791944,813684404
2819204,795668664
4193086,817300255
1603894,373852766
6919639,928999131
8655492,817166663
3469978,936456785
14899111,848115678
1857231,984023389
2285688,705949943
1114590,327642225
8589310,795139666
12223018,888898292
4634683,888495478
1213512,328090639
11573304,935000020
1449047,383052068
4424503,987595895
6450627,816012010
974710,364822669
1329658,346429896
28312703,933333025
2146900,763675674
3046507,763061987
1711787,326565868
5433975,886011138
1672020,332717299
3229093,763699611
9859396,889929993
2147260,763022155
3594266,708115110
3234073,357695969
7867938,386886858
938245,375084679
4004202,784697555
1393520,352821509
2126624,367288118
1433356,326261270
974710,344245299
1182396,343736388
2331376,798678234
88284343,564929999
969106,346171762
7917748,981913990
4165268,932311755
1603894,328372969
983725,329433387
13436653,778774774
2968627,795751756
10913280,827683999
2058376,762753234
6158825,782952666
1668315,327868139
2016542,987684499
1732955,982501441
10691897,817614678
4455107,787981896
5353930,819962015
8862138,795888867
898572,328443003
3940669,917290373
10806089,826614678
16835714,852778999
3375536,944941977
2037844,762749742
4921367,906076881
11328951,888687787
974710,326844286
2555552,943267696
1816066,969481005
3944339,357074777
14436907,917777820
3018109,905468218
4309244,899851313
7490050,389453666
12060919,926443999
2192184,949844724
11802706,815031999
4292678,816091092
5582781,818272686
1520491,332059166
3669483,763452021
7412912,816566556
61427326,765969696
1693429,867411454
2243373,352782004
4879439,968138679
7558736,969789668
3667657,961507898
3109375,702784384
969106,376921954
4141458,707587799
1451068,373302893
1406513,328700288
12776342,358720000
5518698,927011976
15329912,987883718
10128052,768686861
4743009,703666779
3008414,768313353
7104228,372124333
63877004,825163333
5552745,813078989
1441554,333457486
1370429,349108968
4760345,899915656
2176868,985974987
2466409,566081992
9316260,706570888
878185,335160487
3099082,783683131
1338360,334407969
6267317,886718191
2898842,849134953
8134587,357019666
3133972,762696695
3646456,963268060
8238311,388883657
1441625,352565180
94194896,888090000
2611490,358156776
341773025,962118888
1213512,332960628
2933290,932355644
4541160,923757998
4771223,785179979
3352716,393939116
24565990,706539539
1470907,362052899
2108101,969143886
10928784,824371678
2120986,943600697
1972385,877333829
10427989,818094094
4773536,923394777
2692459,945136766
4099832,931357971
15303226,899859898
2096774,984738392
5019291,971601993
3888531,921150802
2160133,877158679
1194012,879611003
3133897,783456788
7241578,365141666
1825628,336083139
4423751,797166866
4776887,948642777
2029806,947723054
4006027,968355181
3325319,926647878
1580091,335910039
14220812,765701234
3998228,909167650
2298042,941418461
822827,342550986
4389922,972339639
10415754,354833888
4150748,849339379
883831,343970110
7663172,817377879
6079774,824999879
3103662,878228858
4612556,989449597
12446099,793486999
4838689,928263928
2120986,941163709
2022416,336581168
12251944,899291994
3880658,865181319
99504892,393333332
1442131,877330996
15197486,702991999
3158044,934815577
1152895,329770766
1123614,326270501
5511576,862981808
1582017,352906299
7532283,865999790
2583506,963952545
2260719,944573673
2162729,789151094
6026674,896667893
5131744,789949696
8392967,889891981
9926426,812637678
10369345,399207207
2981072,909796468
3898555,919207166
2139899,865491579
4865456,911637579
1700260,879613989
4133128,934877788
2956073,762627726
2258213,943220108
4469906,902286269
882111,332040280
13477756,385555562
974710,327475486
3999730,867017339
6895817,886185838
7776461,988699359
89634156,707773333
1700638,327525885
821805,344280784
3802083,335989586
2125661,357109588
2192093,328522539
12136763,797272345
59400374,988861868
4576770,915000179
2262038,943077885
2273962,912455465
1566550,392582014
1025372,343396299
2616015,369159133
5027110,862967288
5396736,926217979
7464131,919702333
2669414,762601973
974710,326164899
3251718,852148333
4306020,764966686
2843174,889640843
3949859,929515968
1905713,865367439
4250132,979393228
2773079,702025252
2978180,336791986
8558253,925393904
2894823,763611600
6165334,922967555
2053289,392656568
4197177,971361579
1745294,362013001
11734156,788838111
2935143,973413811
3461823,941821995
1804473,326952989
2162168,942649731
1181322,342849639
1648417,335672379
7536498,866888374
7567781,867000307
39326792,777047888
2192093,335223692
827780,334041208
4351101,962370003
1152895,329570639
4717352,989679311
4531456,938173663
1970301,877151679
1607011,877010810
4743436,795599577
1063260,343715139
11415978,896885886
2050173,984169687
2354784,376009179
4805347,943526555
6175573,826122011
2291349,946185021
1148513,396873455
2165805,779815494
3131716,815545658
2428008,969445344
1380247,879821389
4256304,868959695
879335,334590966
4427794,398339688
37260046,819821982
205590447,393798888
7586592,898931995
4661736,987351118
4707990,769200300
4037083,963621916
3156798,877993877
4085724,973531795
4125092,903571199
21109637,888686966
8607680,764179888
974710,344292879
2335452,778595949
16683295,819633633
2689988,942339121
1728811,343809699
2270654,941796201
1655692,332861566
2706881,904707545
2560814,708108102
112555385,788888824
5692781,386698969
2272599,916179446
2544056,799158210
6023906,777230777
1159175,349627099
2526675,946165157
2213851,366628139
2318658,326581976
1777328,353268158
2554610,965772594
3573471,565833933
1733515,975107447
30693101,929524524
1182396,348946386
2837597,335576379
239692308,866519999
3652608,377959858
4085724,981731553
4180730,963942001
2283773,945675500
158032051,817055555
4279456,812339955
1805789,379303115
3834077,916700288
4607424,911373388
5289593,889394959
5852394,779339393
14141439,789999917
2298177,879616887
2439423,966466018
1736117,989046278
7424522,978892909
3891180,981861227
7747454,915117111
10481994,843000007
2220733,947413418
28678219,837666668
5418521,889038039
1952049,378091688
2597974,914963796
1588706,865440189
1852930,335929566
9905433,398163666
8304290,333359686
4272765,961333075
3488075,778568560
4594590,973831139
4587411,921239007
2500374,358506776
10075532,763875888
4719789,819823979
2219921,763717345
3894061,962578668
17462587,914998899
1213512,365280692
8311975,888989817
3008414,763681581
3243518,886943279
4713920,763699766
1490021,343367968
3108769,921750488
83100000,877777770
2612228,974304776
3311394,862980770
5328421,782120555
26579446,333384555
1800008,964805897
5995218,984884782
44844224,707760776
1703797,332285166
3969849,909125915
2509264,326266601
2891087,877336657
12094767,928411999
12652540,929666687
4490180,938381079
23165502,899898987
5507090,377005079
1962053,983344617
8500625,926939779
975417,327443223
2379112,327977735
887468,328674066
68735645,988664666
5371127,921051995
3922244,905058927
2453131,763713123
828602,329240907
2237765,702755266
2540282,762577866
10930856,847264678
3363324,984795179
3830114,862963769
1213512,335560268
4826237,763327555
7900265,979793869
2014654,947730541
3991263,396356886
1267048,329457568
3229093,763698691
823284,372190394
5563332,923011981
1863029,967008467
6120791,823738668
3291864,522031983
19833773,815335335
4659626,859220772
15302545,792081081
2251378,763157210
4623576,944797222
4035326,909392768
11475205,925994888
3031347,702956779
2850344,795600377
6794944,888363993
2130097,767157234
4436560,898317277
4165268,932135717
10883991,824504678
6274988,338831188
5209698,832342013
5842168,389993696
5319844,359836668
4285485,582249222
4724275,936823282
4369644,888553220
13368213,799999837
6639390,896665586
4311317,333868985
3944004,903305257
5121723,961987891
878185,334180975
8414882,399969093
4477703,795694699
3714755,865200188
961999,347632989
4379210,822111567
4333305,929783368
3513582,865468616
5001659,852393838
5500514,988673138
2170654,702657456
3949859,925721186
818022,344201271
8766624,797049888
938245,343704686
3016111,902866994
1850466,343859588
2000642,386256768
2467686,776218018
3369193,905438778
4658842,971119322
2690937,943882482
3646456,976308228
2148559,795695234
961999,343692188
4588943,917638118
5958705,799928339
5495969,762505777
1805593,326678935
954623,344001879
2695618,327561986
938245,373064115
2703180,822544366
1866510,377299866
2609606,708126122
3039351,704687679
7991816,962789939
5785980,888335336
2277377,799140149
3501269,912865086
7110887,963115000
4427794,336338988
2675411,969524177
1946708,328166646
13842871,778727888
7737028,848881777
827780,343200491
1599063,366684879
1378257,877150887
4592728,935031996
2386959,399648866
11372815,909678789
73008629,764059999
1204516,352777345
3515419,966805397
2300474,795658654
1184231,329190503
1195848,352239466
3849439,971631223
2164152,768114123
3195187,763690697
2560877,904934765
3581272,981855096
497352562,905119999
1703797,365582168
1045372,384780686
4864022,763688282
1896940,879197980
2037516,333015786
4297533,938230572
5730182,799397373
2091568,941205145
4069451,815335768
2643111,566122013
7293932,828666989
1595905,326571639
11989775,925065999
4687326,961801866
931824,332342778
1584989,345686066
1046108,394631466
1095927,328190778
7336275,913098995
3204575,862969650
939395,334094679
4459064,971670917
26318281,988857881
6640020,777986898
2525145,762799255
5005693,707676787
4339741,921661881
1176829,877011272
1083000,336314368
8698059,342791888
3582550,972260886
157894168,793656789
3648140,338777569
2628952,584771992
2221833,944158427
1944520,975259774
974219,342866139
5784403,888683030
9164197,889858678
12709949,385038999
4082956,911265879
9129270,857999599
1824666,326577750
